CD_MUN,SIGLA_UF,ANO,Veg_Florestal_Primaria,Veg_Florestal_Secundaria,Natural_Nao_Florestal,Silvicultura,Pastagem_Arbustiva_Arborea,Pastagem_Herbacea,Cultura_Perene,Cultura_Semiperene,Cultura_Temporaria_Total,Cultura_Temporaria_1Ciclo,Cultura_Temporaria_NCiclos,Desflorestamento_Ano,Mineracao,Urbanizada,Corpo_Dagua,Outros_Usos,Nao_Observado,mb_municipio,mb_state_acronym,municipality,state_acronym,MB_Floresta_ha,MB_Pastagem_ha,MB_Savana_ha,TC_Floresta,TC_Pastagem,TC_Agri,MB_Agricultura_ha,MB_Mosaico_ha
1100809,RO,2010,479809.5090,37956.8563,0.0000,0.0000,31647.3995,90641.6941,0.0000,0.0000,0.0000,0.0000,0.0000,1254.3029,0.0000,907.6130,38963.3601,871.1864,15060.0264,Candeias do Jamari,RO,Candeias do Jamari,RO,515658.8260,141630.6176,,517766.3653,122289.0936,0.0000,49.1262,
1101302,RO,2010,36480.6514,8624.6776,21699.2196,0.0000,14800.7543,40069.4674,0.0000,0.0000,0.0000,0.0000,0.0000,29.9623,0.0000,228.8280,192.7627,21.6512,6.6349,Mirante da Serra,RO,Mirante da Serra,RO,62030.1319,58388.4481,,45105.3290,54870.2217,0.0000,35.9935,
1100015,RO,2010,321018.3236,43638.6899,174543.5476,0.0000,48871.5702,133575.5714,1046.7748,0.0000,0.0000,0.0000,0.0000,184.0400,0.0000,519.4677,3206.2516,58.5194,633.0837,Alta Floresta D'Oeste,RO,Alta Floresta D'Oeste,RO,507359.7372,199862.6123,,364657.0135,182447.1416,1046.7748,75.9546,
1100049,RO,2010,132159.9938,42912.3566,2730.0963,0.0000,54371.1605,150427.7172,2959.9581,34.3990,0.0000,0.0000,0.0000,169.8468,22.7654,2181.7905,1169.1838,60.3262,15.5985,Cacoal,RO,Cacoal,RO,161667.5669,213046.7829,,175072.3504,204798.8777,2994.3571,93.7018,
1100056,RO,2010,78152.7578,8645.9373,127106.1247,0.0000,8531.1168,40036.4938,607.6483,66.1480,22626.1149,0.0000,0.0000,98.0275,0.0000,938.5089,136.3613,0.0903,662.6345,Cerejeiras,RO,Cerejeiras,RO,200563.1336,53821.7829,,86798.6951,48567.6105,23299.9112,23060.3223,
1100023,RO,2010,122332.9882,62088.8072,9114.5242,0.0000,21656.8607,224163.3433,69.3601,0.0000,728.4713,0.0000,0.0000,423.0161,2750.7738,3181.1575,2337.7151,152.5319,2997.7599,Ariquemes,RO,Ariquemes,RO,186015.6101,247312.7398,,184421.7954,245820.2040,797.8314,690.2989,
1100031,RO,2010,34845.4202,12883.5158,1162.9404,0.0000,12364.8310,62029.5551,0.0000,0.0000,11382.1766,0.0000,0.0000,121.3048,0.0000,311.5481,404.9985,0.1606,229.3700,Cabixi,RO,Cabixi,RO,48662.8901,69731.3659,,47728.9360,74394.3860,11382.1766,12478.2632,
1100080,RO,2010,285060.9642,22505.8740,55923.0693,0.0000,48020.0374,90388.0230,0.0000,0.0000,0.0000,0.0000,0.0000,2156.1343,0.0000,816.3408,2466.4478,509.5806,3982.4720,Costa Marques,RO,Costa Marques,RO,343106.9253,149828.4126,,307566.8383,138408.0604,0.0000,6.2076,
1100098,RO,2010,220676.7807,33579.2729,30205.3225,0.0000,39764.9958,136973.4816,0.0000,0.0000,0.0000,0.0000,0.0000,313.0538,14.1230,845.1990,273.0036,815.6081,235.3424,Espigão D'Oeste,RO,Espigão D'Oeste,RO,272178.5624,181598.2589,,254256.0536,176738.4774,0.0000,148.2596,
1100064,RO,2010,22247.1640,15293.5620,5497.9341,0.0000,10575.7028,93422.0287,0.0000,0.0000,1872.7919,0.0000,0.0000,6.7754,0.0000,933.1387,57.9774,0.0000,11.5734,Colorado do Oeste,RO,Colorado do Oeste,RO,40513.8355,102840.7077,,37540.7261,103997.7315,1872.7919,2780.5697,
1100072,RO,2010,84917.4916,22712.9605,9975.0908,0.0000,35831.7283,132353.4290,0.0000,0.0000,28053.2636,0.0000,0.0000,134.5445,0.0000,358.2532,440.0700,0.1807,1120.9027,Corumbiara,RO,Corumbiara,RO,114683.6886,168328.6466,,107630.4521,168185.1574,28053.2636,24890.6977,
1100924,RO,2010,224055.0472,28525.1027,33419.2931,0.0000,41582.3398,183137.2892,161.1643,0.0000,13324.3787,0.0000,0.0000,316.9383,0.0000,502.7350,917.9217,78.1731,1446.6742,Chupinguaia,RO,Chupinguaia,RO,271078.0881,233179.5688,,252580.1499,224719.6290,13485.5430,14073.2439,
1100908,RO,2010,18244.6068,14931.3540,62.2434,0.0000,4609.6636,52986.9907,216.7427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.1003,452.0650,0.0000,47.8293,Castanheiras,RO,Castanheiras,RO,31161.6483,57602.5076,,33175.9607,57596.6542,216.7427,143.7424,
1100940,RO,2010,248201.4122,28072.3853,1.6562,0.0000,22639.3646,86620.4969,0.0000,0.0000,346.3386,0.0000,0.0000,3442.9190,0.0000,751.8992,545.8065,8.8231,3242.1361,Cujubim,RO,Cujubim,RO,251859.8885,132132.7946,,276273.7974,109259.8615,346.3386,146.8536,
1100122,RO,2010,431482.0187,46694.0658,6719.8857,0.0000,21762.9786,190592.6525,0.0000,0.0000,0.0000,0.0000,0.0000,85.8318,0.0000,3532.5049,4614.3110,67.9949,181.6912,Ji-Paraná,RO,Ji-Paraná,RO,459011.3443,225102.5170,,478176.0846,212355.6312,0.0000,36.7031,
1100130,RO,2010,537681.1041,74603.8615,38222.8235,0.0000,40914.7166,165023.7238,0.0000,0.0000,0.0000,0.0000,0.0000,1824.4205,188.4666,963.0308,7007.3535,39.0665,1055.3068,Machadinho D'Oeste,RO,Machadinho D'Oeste,RO,597961.4360,271209.0447,,612284.9655,205938.4404,0.0000,90.2584,
1101401,RO,2010,55614.5625,20181.7600,4441.4529,0.0000,9205.5154,100515.2542,0.0000,0.0000,0.0000,0.0000,0.0000,503.9696,2053.2184,281.8769,477.5204,0.0000,4189.0164,Monte Negro,RO,Monte Negro,RO,85423.6160,105391.9671,,75796.3225,109720.7696,0.0000,6.9556,
1100106,RO,2010,1997466.7082,48095.6409,385452.8057,0.0000,12648.7054,79635.7983,0.0000,0.0000,0.0000,0.0000,0.0000,378.1177,0.0000,1826.8095,14624.2525,319.2068,5680.8499,Guajará-Mirim,RO,Guajará-Mirim,RO,2360681.9680,135733.0469,,2045562.3492,92284.5037,0.0000,0.0000,
1101450,RO,2010,98302.5981,16873.4658,48826.0897,0.0000,41108.6939,56843.4000,0.0000,0.0000,0.0000,0.0000,0.0000,276.1052,0.0000,0.7227,151.0263,1.1744,37.7415,Parecis,RO,Parecis,RO,139660.1472,115476.2210,,115176.0638,97952.0939,0.0000,140.8428,
1100114,RO,2010,31049.1062,37465.3535,4691.8819,0.0000,22470.6620,203400.2537,0.0000,0.0000,0.0000,0.0000,0.0000,22.6449,0.0000,1410.0870,414.8655,233.8267,203.3424,Jaru,RO,Jaru,RO,50781.8545,243467.5196,,68514.4597,225870.9157,0.0000,17.3016,
1101468,RO,2010,236851.4865,16398.6354,248693.2362,0.0000,27390.8399,70682.3380,0.0000,544.0800,13043.6963,0.0000,0.0000,607.1464,0.0000,119.1969,2370.5683,8.3714,2281.0928,Pimenteiras do Oeste,RO,Pimenteiras do Oeste,RO,470476.1444,104568.8796,,253250.1219,98073.1779,13587.7763,11110.4935,
1101435,RO,2010,11740.3596,10503.5723,395.0211,0.0000,8295.2424,51542.2437,67.0614,0.0000,0.0000,0.0000,0.0000,30.3538,0.0000,55.7290,75.1417,0.0000,3.0414,Nova União,RO,Nova União,RO,18108.5038,63182.2852,,22243.9319,59837.4861,67.0614,3.2496,
1101005,RO,2010,363444.6679,23628.2021,19018.5787,0.0000,15521.8881,96204.8929,0.0000,0.0000,0.0000,0.0000,0.0000,108.3262,7.0263,86.9259,45.4303,343.5682,619.5128,Governador Jorge Teixeira,RO,Governador Jorge Teixeira,RO,387860.4609,122370.8995,,387072.8700,111726.7810,0.0000,2.9004,
1100601,RO,2010,49169.6679,27294.1272,4110.2410,0.0000,9154.0223,107685.4985,0.0000,0.0000,0.0000,0.0000,0.0000,111.0865,0.0000,370.3285,230.5946,2319.6273,203.9146,Cacaulândia,RO,Cacaulândia,RO,77358.5351,119714.7418,,76463.7951,116839.5208,0.0000,0.7921,
1101104,RO,2010,307790.2760,19670.4830,253.7113,0.0000,15699.9658,46197.3936,129.7665,0.0000,639.1364,0.0000,0.0000,325.4503,1747.5122,328.1203,20691.3908,519.0160,2071.0553,Itapuã do Oeste,RO,Itapuã do Oeste,RO,328131.0235,63896.2572,,327460.7590,61897.3594,768.9029,601.3866,
1100700,RO,2010,135039.8215,26885.2642,28180.9724,0.0000,7273.5416,147199.9851,0.0000,0.0000,0.0000,0.0000,0.0000,2030.0314,715.7537,261.8919,110.4843,162.8907,4385.9648,Campo Novo de Rondônia,RO,Campo Novo de Rondônia,RO,193516.7285,150529.0577,,161925.0857,154473.5266,0.0000,74.3427,
1101203,RO,2012,9480.0648,16259.6945,0.0000,0.0000,3176.2190,50340.2770,724.1652,0.0000,0.0000,0.0000,0.0000,75.8343,0.0000,146.5696,32.6022,901.7109,720.2003,Ministro Andreazza,RO,Ministro Andreazza,RO,20340.0951,61566.4155,,25739.7593,53516.4960,724.1652,1.4918,
1101708,RO,2012,5366.8225,6692.3324,9941.4648,0.0000,4334.8331,54965.3985,0.0000,0.0000,0.0000,0.0000,0.0000,85.8419,0.0000,515.7337,203.3826,2447.3562,697.0736,Urupá,RO,Urupá,RO,12945.4337,70305.4083,,12059.1549,59300.2317,0.0000,1.8428,
1100403,RO,2012,96476.2603,45707.0250,71.4880,0.0000,16223.7497,106363.1304,0.0000,0.0000,684.1351,0.0000,0.0000,1334.8349,18.4391,577.8968,2150.4530,572.7274,540.3560,Alto Paraíso,RO,Alto Paraíso,RO,133369.1394,127965.9360,,142183.2853,122586.8801,684.1351,517.9953,
1100452,RO,2012,103784.5924,46096.3046,478.4138,0.0000,21745.2722,157378.9001,15.4479,0.0000,0.0000,0.0000,0.0000,2193.4642,0.0000,1162.1474,283.1617,244.6874,385.9270,Buritis,RO,Buritis,RO,127711.0419,197016.6757,,149880.8969,179124.1723,15.4479,10.8294,
1101757,RO,2012,194586.9288,34354.1884,1147.3519,0.0000,8415.4230,77135.3832,0.0000,0.0000,0.0000,0.0000,0.0000,1219.9742,0.0000,268.1153,1982.3728,330.4891,675.4325,Vale do Anari,RO,Vale do Anari,RO,202860.0069,108479.8274,,228941.1172,85550.8062,0.0000,81.2755,
1101807,RO,2012,10205.8460,14459.8662,333.7915,0.0000,5940.4031,66839.7606,0.0000,0.0000,0.0000,0.0000,0.0000,63.2271,0.0000,156.2458,268.0852,422.4740,86.4040,Vale do Paraíso,RO,Vale do Paraíso,RO,17923.4247,78448.0616,,24665.7122,72780.1636,0.0000,14.7842,
1100502,RO,2012,10311.8134,12004.1486,472.2908,0.0000,1116.2955,61712.7271,280.6824,0.0000,0.0000,0.0000,0.0000,29.6913,0.0000,263.9697,65.2747,388.8680,8.0602,Novo Horizonte do Oeste,RO,Novo Horizonte do Oeste,RO,18539.4263,66000.7052,,22315.9620,62829.0226,280.6824,4.2928,
1101492,RO,2012,551573.6230,29055.4010,321852.4812,0.0000,48022.0952,146419.1173,0.0000,0.0000,0.0000,0.0000,0.0000,961.3043,0.0000,799.3672,2261.2986,8413.9876,17735.5581,São Francisco do Guaporé,RO,São Francisco do Guaporé,RO,883303.8774,228548.1660,,580629.0240,194441.2124,0.0000,12.5088,
1100148,RO,2012,35585.0735,24941.6769,7067.3184,0.0000,5916.3931,98169.5291,1706.9200,0.0000,0.0000,0.0000,0.0000,224.2809,0.0000,727.8892,156.5771,438.6447,17.6562,Nova Brasilândia D'Oeste,RO,Nova Brasilândia D'Oeste,RO,51770.5226,118997.7912,,60526.7504,104085.9222,1706.9200,26.0330,
1100155,RO,2012,22951.8763,25374.7908,1618.1973,0.0000,7217.9833,139175.3272,0.0000,0.0000,0.0000,0.0000,0.0000,58.0677,0.0000,1022.9354,579.5329,1377.9666,2277.9610,Ouro Preto do Oeste,RO,Ouro Preto do Oeste,RO,40364.7289,157435.3736,,48326.6671,146393.3105,0.0000,22.4159,
1101476,RO,2012,9802.7848,9061.7865,9369.5203,0.0000,1384.5212,31325.9643,0.0000,0.0000,0.0000,0.0000,0.0000,34.6399,0.0000,138.4190,227.4428,224.7728,685.9218,Primavera de Rondônia,RO,Primavera de Rondônia,RO,17980.8475,41888.7208,,18864.5713,32710.4855,0.0000,160.8435,
1101484,RO,2012,6180.1219,10311.7832,0.7227,0.0000,551.5179,36905.0828,7.4680,0.0000,0.0000,0.0000,0.0000,48.6022,0.0000,119.0564,39.4579,232.1605,1299.5726,São Felipe D'Oeste,RO,São Felipe D'Oeste,RO,10354.7146,43372.5265,,16491.9051,37456.6007,7.4680,41.3171,
1100189,RO,2012,288087.4618,76209.6924,107124.5352,0.0000,19960.5706,117253.0312,0.0000,0.0000,0.0000,0.0000,0.0000,3358.8237,45.1894,2600.9320,3991.5058,7429.2454,15567.6798,Pimenta Bueno,RO,Pimenta Bueno,RO,406934.9751,208727.2828,,364297.1542,137213.6019,0.0000,1181.8359,
1101500,RO,2012,226477.2390,27044.4009,81632.9164,0.0000,23892.4630,90220.9465,0.0000,0.0000,147.2822,0.0000,0.0000,1341.9315,0.0000,315.0713,83.8243,5454.3908,161.5758,Seringueiras,RO,Seringueiras,RO,264046.6595,114581.5551,,253521.6399,114113.4095,147.2822,253.9564,
1100205,RO,2012,2516868.3950,234606.0273,43251.7090,6.2334,85390.6457,435348.3151,0.0000,0.0000,0.0000,0.0000,0.0000,19696.4102,2194.4780,26311.9245,85524.8589,17104.0302,7664.8688,Porto Velho,RO,Porto Velho,RO,2647077.4753,665660.0718,,2751474.4224,520738.9608,0.0000,737.2803,
1100254,RO,2012,14249.1260,23988.9347,1769.4544,0.0000,6069.3767,128895.1625,0.0000,0.0000,0.0000,0.0000,0.0000,13.7114,19.0314,784.4914,1088.1198,907.3822,2572.0236,Presidente Médici,RO,Presidente Médici,RO,35317.8078,141200.2734,,38238.0607,134964.5392,0.0000,60.2710,
1101559,RO,2012,2168.1794,6252.8747,0.0000,0.0000,6669.3362,30787.2645,0.0000,0.0000,0.0000,0.0000,0.0000,15.2271,0.0000,143.9096,33.1643,914.2780,155.1818,Teixeirópolis,RO,Teixeirópolis,RO,6523.5944,39499.1037,,8421.0541,37456.6007,0.0000,4.5658,
1100288,RO,2012,14967.1482,16846.5147,0.0000,0.0000,828.4261,110949.0048,225.1442,440.0399,213.5206,0.0000,0.0000,112.8632,0.0000,2716.1841,262.3738,1714.2675,496.1804,Rolim de Moura,RO,Rolim de Moura,RO,31519.1913,111244.6829,,31813.6629,111777.4309,878.7046,413.4944,
1100296,RO,2012,23176.1171,19720.5407,0.0000,0.0000,1299.0105,72562.9994,367.8191,2567.8479,603.4426,0.0000,0.0000,243.1416,0.0000,266.9108,203.9146,368.5117,1816.8823,Santa Luzia D'Oeste,RO,Santa Luzia D'Oeste,RO,35217.9083,84005.7863,,42896.6577,73862.0099,3539.1096,393.9031,
1100262,RO,2012,65642.6621,26259.1165,2287.3462,0.0000,6677.3261,70657.6856,0.0000,0.0000,1671.9187,0.0000,0.0000,346.2081,407.8492,132.8883,292.5168,457.9069,435.3523,Rio Crespo,RO,Rio Crespo,RO,83603.7001,85818.0538,,91901.7787,77335.0117,1671.9187,1084.0603,
1100320,RO,2012,368149.9199,27870.8797,170508.9502,0.0000,17319.3978,107431.4761,0.0000,0.0000,143.9397,0.0000,0.0000,1267.0005,0.0000,597.1189,146.8506,3924.2135,94.8557,São Miguel do Guaporé,RO,São Miguel do Guaporé,RO,585897.5785,196542.7699,,396020.7996,124750.8738,143.9397,459.9392,
1101609,RO,2012,47356.5799,31102.9381,0.0000,136.9435,8535.7140,135138.4312,49.0539,0.0000,0.0000,0.0000,0.0000,311.2470,0.0000,193.1341,497.1741,494.0022,804.0849,Theobroma,RO,Theobroma,RO,58619.5144,160288.9843,,78459.5179,143674.1452,49.0539,7.8371,
1100338,RO,2012,588581.8124,78258.3738,136903.0374,0.0000,19940.1039,187552.4837,0.0000,0.0000,0.0000,0.0000,0.0000,7813.0846,43.2622,1216.2201,3428.0532,4524.5444,1742.2123,Nova Mamoré,RO,Nova Mamoré,RO,744885.5602,258235.2018,,666840.1861,207492.5875,0.0000,19.7962,
1100304,RO,2012,730156.3452,47251.0843,64823.3803,162.1881,13464.8554,57169.7034,0.0000,0.0000,16059.6946,0.0000,0.0000,836.1952,457.1340,921.6858,366.6849,584.9834,1069.7710,Vilhena,RO,Vilhena,RO,1003154.6658,125536.2073,,777407.4295,70634.5589,16059.6946,17020.0667,0.0000
1100379,RO,2012,179789.3163,26457.0186,94203.1676,0.0000,10379.1860,90468.4043,2779.3811,0.0000,520.9432,0.0000,0.0000,292.6774,0.0000,442.2984,1196.5162,280.0500,744.9030,Alto Alegre dos Parecis,RO,Alto Alegre dos Parecis,RO,281482.3551,112196.6674,,206246.3348,100847.5903,3300.3243,732.3058,
1100346,RO,2012,87928.2201,19398.4129,83208.4638,0.0000,1983.9888,116113.7195,0.0000,0.0000,0.0000,0.0000,0.0000,198.5545,0.0000,570.8002,53.0790,1388.0845,3.2321,Alvorada D'Oeste,RO,Alvorada D'Oeste,RO,158582.0235,149133.6785,,107326.6330,118097.7083,0.0000,227.2319,
1100809,RO,2012,476190.1284,44847.4420,0.0000,0.0000,20624.8714,110478.2497,0.0000,0.0000,0.0000,0.0000,0.0000,1779.9839,0.0000,1209.5953,38963.4705,1836.8371,1181.3695,Candeias do Jamari,RO,Candeias do Jamari,RO,506597.0031,147816.8608,,521037.5704,131103.1211,0.0000,73.4053,
1101302,RO,2012,36095.4672,10072.2050,21699.2196,0.0000,9850.4937,40947.4895,0.0000,0.0000,0.0000,0.0000,0.0000,288.1905,0.0000,573.9620,188.3462,2072.0691,367.1667,Mirante da Serra,RO,Mirante da Serra,RO,62045.6048,58070.1862,,46167.6721,50797.9831,0.0000,12.2027,
1100015,RO,2012,319707.6895,43154.5246,174540.2955,0.0000,17779.6233,164682.6449,1147.9140,0.0000,0.0000,0.0000,0.0000,543.3874,0.0000,782.6947,3205.4787,1312.0795,439.5079,Alta Floresta D'Oeste,RO,Alta Floresta D'Oeste,RO,506061.1429,201102.1158,,362862.2140,182462.2683,1147.9140,97.8306,
1100049,RO,2012,131579.7783,49640.1319,2730.0963,0.0000,4107.0089,188489.6274,1472.9527,0.0000,0.0000,0.0000,0.0000,342.0826,0.0000,2935.3760,1151.5677,2986.9594,3779.6114,Cacoal,RO,Cacoal,RO,162361.8592,212917.1882,,181219.9102,192596.6363,1472.9527,87.3921,
1100056,RO,2012,77836.3213,7908.1912,127104.6893,0.0000,18639.8788,29762.4821,190.7151,0.0000,24853.6770,0.0000,0.0000,130.5394,0.0000,1000.0697,135.8694,39.2572,6.2735,Cerejeiras,RO,Cerejeiras,RO,200420.9132,53245.0988,,85744.5125,48402.3609,25044.3920,24106.3888,
1100023,RO,2012,121194.4292,76756.0108,9114.4038,0.0000,20837.3079,207509.1998,35.4429,0.0000,1101.1587,0.0000,0.0000,725.0485,2637.2482,4723.2394,2329.9761,2517.8003,2516.7463,Ariquemes,RO,Ariquemes,RO,183351.9862,249560.0103,,197950.4400,228346.5077,1136.6016,1133.1023,
1100031,RO,2012,34653.9021,12077.8751,1162.9404,0.0000,18256.9129,55444.5752,0.0000,0.0000,12459.8874,0.0000,0.0000,102.6248,0.0000,319.4076,404.9985,307.3524,545.3447,Cabixi,RO,Cabixi,RO,48639.0702,69448.2180,,46731.7772,73701.4881,12459.8874,12885.8844,
1100080,RO,2012,281428.4143,28801.2882,55923.0693,0.0000,27856.7467,102984.2516,0.0000,0.0000,0.0000,0.0000,0.0000,1760.1997,0.0000,842.2379,2464.6109,491.2419,9276.8830,Costa Marques,RO,Costa Marques,RO,334914.3193,158896.6960,,310229.7025,130840.9983,0.0000,4.4579,
1100098,RO,2012,219773.1024,52545.1942,30205.5634,0.0000,3396.5551,150663.8124,0.0000,0.0000,0.0000,0.0000,0.0000,744.0799,0.0000,1039.9994,273.4352,2027.3715,3027.0698,Espigão D'Oeste,RO,Espigão D'Oeste,RO,272773.1134,181155.4846,,272318.2966,154060.3675,0.0000,222.5711,
1100064,RO,2012,22152.5493,12846.5773,5497.9341,0.0000,11797.1826,94504.7383,0.0000,0.0000,1916.6965,0.0000,0.0000,18.0677,0.0000,1119.5978,55.7290,6.1330,3.4429,Colorado do Oeste,RO,Colorado do Oeste,RO,40735.0843,103000.7477,,34999.1265,106301.9209,1916.6965,2583.3885,
1100072,RO,2012,84349.7630,22041.4828,9975.0908,0.0000,53333.8311,107989.3377,0.0000,0.0000,34971.0714,0.0000,0.0000,244.8480,0.0000,363.4327,440.0700,304.6824,1884.3051,Corumbiara,RO,Corumbiara,RO,115476.8933,164969.5269,,106391.2458,161323.1689,34971.0714,27620.6693,
1100924,RO,2012,221812.3484,44883.7482,33415.8602,0.0000,47071.8122,157586.4082,146.5194,0.0000,15419.8556,0.0000,0.0000,1793.6251,0.0000,556.8980,917.9217,1094.3130,2767.7475,Chupinguaia,RO,Chupinguaia,RO,270302.5264,232798.4709,,266696.0966,204658.2203,15566.3749,15297.4696,
1100908,RO,2012,18151.6382,12676.1382,62.2434,0.0000,2167.2961,57470.9027,137.1944,0.0000,72.2208,0.0000,0.0000,0.0000,0.0000,134.8657,452.0650,301.1291,37.9021,Castanheiras,RO,Castanheiras,RO,31242.1631,57335.9345,,30827.7764,59638.1989,209.4152,337.4229,
1100940,RO,2012,237504.7458,31668.0971,1.6562,0.0000,18742.3731,96622.3682,0.0000,0.0000,628.8077,0.0000,0.0000,5806.7018,12.2359,1065.9366,549.8516,317.7413,953.6657,Cujubim,RO,Cujubim,RO,240492.9141,143375.3632,,269172.8429,115364.7413,628.8077,383.5992,
1100122,RO,2012,431203.3138,47615.8419,6719.8857,0.0000,20662.4724,185873.6289,0.0000,0.0000,0.0000,0.0000,0.0000,154.9309,17.1342,5897.4520,4571.0287,1167.0156,1851.2310,Ji-Paraná,RO,Ji-Paraná,RO,460369.0009,223593.7489,,478819.1557,206536.1013,0.0000,56.0529,
1100130,RO,2012,525301.0259,83922.3906,38222.8235,0.0000,29981.6740,170689.3366,0.0000,0.0000,225.8869,0.0000,0.0000,6700.1919,619.7537,1152.5815,7008.8893,1058.2779,2643.6421,Machadinho D'Oeste,RO,Machadinho D'Oeste,RO,588730.3820,280648.8501,,609223.4165,200671.0106,225.8869,282.6715,
1101401,RO,2012,53657.6854,29710.6679,4441.4529,0.0000,16959.6288,86499.4029,0.0000,0.0000,0.0000,0.0000,0.0000,886.2128,2656.7111,351.8994,476.8278,877.2492,946.4085,Monte Negro,RO,Monte Negro,RO,82108.3730,108659.3756,,83368.3532,103459.0317,0.0000,13.0326,
1100106,RO,2012,1996122.3979,50706.6407,385452.5648,0.0000,8585.7617,80066.0616,0.0000,0.0000,0.0000,0.0000,0.0000,702.1125,0.0000,1826.9199,14624.9250,2375.7577,5665.7533,Guajará-Mirim,RO,Guajará-Mirim,RO,2357713.9376,139368.9659,,2046829.0385,88651.8232,0.0000,2.1972,
1101450,RO,2012,95463.7440,29389.6141,48826.3607,0.0000,7545.9429,76807.4035,0.0000,0.0000,0.0000,0.0000,0.0000,2044.6161,0.0000,0.7227,151.0263,337.2545,1854.3327,Parecis,RO,Parecis,RO,136599.7516,118342.8803,,124853.3581,84353.3464,0.0000,441.4124,
1100114,RO,2012,30888.1728,39415.6359,4691.8819,0.0000,10565.8157,211499.6317,0.0000,0.0000,0.0000,0.0000,0.0000,43.2421,0.0000,1549.0280,414.8454,1791.1056,502.6647,Jaru,RO,Jaru,RO,51441.0027,242659.9476,,70303.8087,222065.4474,0.0000,22.7528,
1101468,RO,2012,235397.1837,17433.0840,248693.2362,0.0000,42282.3645,48647.4198,0.0000,0.0000,20725.0269,0.0000,0.0000,774.3433,0.0000,125.3299,2370.5683,394.8705,2147.2610,Pimenteiras do Oeste,RO,Pimenteiras do Oeste,RO,475890.2979,102404.6595,,252830.2677,90929.7843,20725.0269,13931.1729,
1101435,RO,2012,11559.0397,12696.0428,395.0211,0.0000,5315.6707,51519.1571,67.1518,0.0000,0.0000,0.0000,0.0000,69.6210,0.0000,81.0238,75.1417,710.0824,219.8142,Nova União,RO,Nova União,RO,18110.9180,63121.1204,,24255.0826,56834.8278,67.1518,3.7770,
1101005,RO,2012,363062.0232,25271.8147,19018.5285,0.0000,4902.9934,103632.6627,0.0000,0.0000,0.0000,0.0000,0.0000,142.3738,0.0000,128.3713,45.4303,1822.2725,1002.5490,Governador Jorge Teixeira,RO,Governador Jorge Teixeira,RO,387026.9103,123209.3759,,388333.8379,108535.6561,0.0000,2.2855,
1100601,RO,2012,48918.4761,35008.2608,4110.2410,0.0000,9866.3531,98864.0431,0.0000,0.0000,0.0000,0.0000,0.0000,95.3375,0.0000,370.3285,230.6347,2453.8204,731.6131,Cacaulândia,RO,Cacaulândia,RO,77159.2189,119647.5717,,83926.7369,108730.3963,0.0000,4.3979,
1101104,RO,2012,305081.4093,21053.9502,253.7113,0.0000,8066.2237,54123.1105,0.0000,0.0000,649.0536,0.0000,0.0000,1273.6555,909.2592,377.8467,20730.4974,2831.8879,712.6721,Itapuã do Oeste,RO,Itapuã do Oeste,RO,324919.2236,66661.4529,,326135.3595,62189.3341,649.0536,714.9093,
1100700,RO,2012,130887.4324,41271.8055,28181.6851,0.0000,17486.6047,128224.7689,0.0000,0.0000,0.0000,0.0000,0.0000,1383.1661,928.1199,319.4678,112.1204,617.3045,2834.1263,Campo Novo de Rondônia,RO,Campo Novo de Rondônia,RO,182533.0975,161418.6097,,172159.2379,145711.3736,0.0000,11.1736,
1101203,RO,2014,9415.0209,10605.7053,0.0000,0.0000,1466.2375,59013.2958,720.2907,0.0000,0.0000,0.0000,0.0000,53.9322,0.0000,146.9309,32.6022,387.0111,16.3112,Ministro Andreazza,RO,Ministro Andreazza,RO,20244.5703,61653.6903,,20020.7262,60479.5334,720.2907,3.7720,
1101708,RO,2014,5212.1726,6027.9313,9941.4648,0.0000,2746.0662,59292.0008,0.0000,0.0000,0.0000,0.0000,0.0000,81.4153,0.0000,515.7337,203.3826,1214.7446,15.3275,Urupá,RO,Urupá,RO,13100.6647,69853.5238,,11240.1039,62038.0670,0.0000,0.7023,
1100403,RO,2014,92218.2854,44622.2979,71.4880,0.0000,3056.4901,122930.3780,0.0000,0.0000,1861.6602,0.0000,0.0000,1423.7282,24.8331,577.8968,2149.9210,1019.0810,764.8076,Alto Paraíso,RO,Alto Paraíso,RO,124143.7048,134427.8338,,136840.5833,125986.8681,1861.6602,3296.4284,
1100452,RO,2014,92723.2788,51932.8482,478.0524,0.0000,4467.5608,175592.7415,15.4479,0.0000,0.0000,0.0000,0.0000,5813.7783,0.0000,1165.1486,285.0187,1063.4473,231.0463,Buritis,RO,Buritis,RO,114771.4442,209986.5220,,144656.1271,180060.3023,15.4479,13.2952,
1101757,RO,2014,192594.5083,18586.0771,1147.3519,0.0000,6817.5619,96796.3706,0.0000,0.0000,0.0000,0.0000,0.0000,1116.6167,0.0000,268.1153,1982.7943,6.6750,799.5880,Vale do Anari,RO,Vale do Anari,RO,200719.9400,110574.1422,,211180.5854,103613.9325,0.0000,75.9075,
1101807,RO,2014,10015.2012,9894.9905,333.7915,0.0000,3036.5453,74404.3735,0.0000,0.0000,0.0000,0.0000,0.0000,157.8519,0.0000,156.2458,268.0852,384.9032,124.1154,Vale do Paraíso,RO,Vale do Paraíso,RO,17235.4134,79079.0028,,19910.1917,77440.9188,0.0000,4.8370,
